pedon_Key,User_pedon_ID,peiid,soil_name,class_type,classification_name,pedlabsampnum,site_key,project_key,siteiid,usiteid,Primary_Lab_Report,pedon_Description_Report,Soil_Profile,Soil_web,country_code,country_name,state_code,state_name,county_code,county_name,mlra_code,mlra_name,ssa_code,ssa_name,lat,long
18454,91WI069281,127684,pesabic,series,"Coarse-loamy, mixed, superactive, frigid Alfic Epiaquods",91P1033,18454,2351,125940,S1991WI069281,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18454&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91WI069281,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127684,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=45.2358,-89.84",US,United States,WI,Wisconsin,WI069,Lincoln,90,Central Wisconsin and Minnesota Thin Loess and Till,WI069,"Lincoln County, Wisconsin",45.235832200,-89.839996300
18455,91WI069282,127685,magnor,series,"Coarse-loamy, mixed, superactive, frigid Aquic Glossudalfs",91P1034,18455,2351,125941,S1991WI069282,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18455&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91WI069282,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127685,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=45.2964,-89.8581",US,United States,WI,Wisconsin,WI069,Lincoln,90,Central Wisconsin and Minnesota Thin Loess and Till,WI069,"Lincoln County, Wisconsin",45.296390500,-89.858055100
18456,91WI069283,127686,freeon,series,"Coarse-loamy, mixed, superactive, frigid Oxyaquic Glossudalfs",91P1035,18456,2351,125942,S1991WI069283,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18456&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91WI069283,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127686,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=45.3253,-89.8164",US,United States,WI,Wisconsin,WI069,Lincoln,90,Central Wisconsin and Minnesota Thin Loess and Till,WI069,"Lincoln County, Wisconsin",45.325279200,-89.816391000
18457,1991WI069284,918075,sarwet,series,"Coarse-loamy, mixed, superactive, frigid Alfic Oxyaquic Haplorthods",91P1036,18457,2351,125943,S1991WI069284,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18457&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=1991WI069284,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=918075,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=45.5544,-89.8594",US,United States,WI,Wisconsin,WI069,Lincoln,93,Superior Stony and Rocky Loamy Plains and Hills,WI069,"Lincoln County, Wisconsin",45.554443400,-89.859443700
18458,91WI069285,127688,moodig,series,"Coarse-loamy, mixed, superactive, frigid Alfic Epiaquods",91P1037,18458,2351,125944,S1991WI069285,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18458&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91WI069285,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127688,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=45.5525,-89.86",US,United States,WI,Wisconsin,WI069,Lincoln,93,Superior Stony and Rocky Loamy Plains and Hills,WI069,"Lincoln County, Wisconsin",45.552501700,-89.860000600
18459,91CO097001,127689,(unnamed),NULL,"Loamy-skeletal, mixed, euic, frigid Terric Borohemist",91P1038,18459,2352,125945,S1991CO097001,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18459&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO097001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127689,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.1811,-106.76",US,United States,CO,Colorado,CO097,Pitkin,48A,Southern Rocky Mountains,CO654,"Holy Cross Area, Colorado, Parts of Eagle, Garfield, Mesa, Pitkin, and Summit Counties",39.181110400,-106.760276800
18460,91CO037001,127690,(unnamed),series,"Fine-loamy, mixed, superactive Argic Cryoboroll",91P1039,18460,2352,125946,S1991CO037001,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18460&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO037001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127690,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.7653,-106.617",US,United States,CO,Colorado,CO037,Eagle,48A,Southern Rocky Mountains,CO654,"Holy Cross Area, Colorado, Parts of Eagle, Garfield, Mesa, Pitkin, and Summit Counties",39.765277900,-106.616943400
18461,91CO037002,127691,(unnamed),family,"Loamy-skeletal, mixed, superactive Typic Cryochrept",91P1040,18461,2352,125947,S1991CO037002,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18461&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO037002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127691,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.5414,-106.84",US,United States,CO,Colorado,CO037,Eagle,48A,Southern Rocky Mountains,CO654,"Holy Cross Area, Colorado, Parts of Eagle, Garfield, Mesa, Pitkin, and Summit Counties",39.541389500,-106.839996300
18462,91CO037003,127692,(unnamed),series,"Loamy-skeletal, mixed, superactive Typic Cryoboralf",91P1041,18462,2352,125948,S1991CO037003,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18462&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO037003,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127692,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.8367,-106.471",US,United States,CO,Colorado,CO037,Eagle,48A,Southern Rocky Mountains,CO654,"Holy Cross Area, Colorado, Parts of Eagle, Garfield, Mesa, Pitkin, and Summit Counties",39.836666100,-106.471389800
18463,91CO037004,127693,(unnamed),series,"Coarse-loamy, mixed, superactive Typic Cryumbrept",91P1042,18463,2352,125949,S1991CO037004,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18463&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO037004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127693,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.4883,-106.251",US,United States,CO,Colorado,CO037,Eagle,48A,Southern Rocky Mountains,CO654,"Holy Cross Area, Colorado, Parts of Eagle, Garfield, Mesa, Pitkin, and Summit Counties",39.488334700,-106.251388500
18464,91CO037005,127694,(unnamed),series,"Loamy-skeletal, mixed, active Typic Cryoboralf",91P1043,18464,2352,125950,S1991CO037005,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18464&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO037005,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127694,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.5283,-106.42",US,United States,CO,Colorado,CO037,Eagle,48A,Southern Rocky Mountains,CO654,"Holy Cross Area, Colorado, Parts of Eagle, Garfield, Mesa, Pitkin, and Summit Counties",39.528331800,-106.419723500
18465,91CO117001,127695,(unnamed),series,"Loamy-skeletal, mixed, superactive Typic Cryoboroll",91P1044,18465,2352,125951,S1991CO117001,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18465&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO117001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127695,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.6608,-105.873",US,United States,CO,Colorado,CO117,Summit,48A,Southern Rocky Mountains,CO654,"Holy Cross Area, Colorado, Parts of Eagle, Garfield, Mesa, Pitkin, and Summit Counties",39.660820000,-105.873374900
18466,91CO037006,127696,(unnamed),series,"Clayey-skeletal, smectitic, frigid Pachic Argiboroll",91P1045,18466,2352,125952,S1991CO037006,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18466&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO037006,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127696,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.4611,-107.053",US,United States,CO,Colorado,CO037,Eagle,48A,Southern Rocky Mountains,CO654,"Holy Cross Area, Colorado, Parts of Eagle, Garfield, Mesa, Pitkin, and Summit Counties",39.461113000,-107.052780200
18467,91CO117002,127697,(unnamed),series,"Loamy-skeletal, micaceous Dystric Cryochrept",91P1046,18467,2352,125953,S1991CO117002,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18467&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO117002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127697,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.4325,-106.067",US,United States,CO,Colorado,CO117,Summit,48A,Southern Rocky Mountains,CO654,"Holy Cross Area, Colorado, Parts of Eagle, Garfield, Mesa, Pitkin, and Summit Counties",39.432498900,-106.067222600
18471,91NM015004,127701,(unnamed),series,"Coarse-silty over sandy or sandy-skeletal, siliceous, superactive, thermic Typic Haplotorrert",91P1050,18471,2353,125957,S1991NM015004,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18471&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91NM015004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127701,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=32.8131,-104.137",US,United States,NM,New Mexico,NM015,Eddy,42,"Southern Desertic Basins, Plains, and Mountains",NM614,"Eddy Area, New Mexico",32.813056900,-104.137222300
18483,91CO043001,127713,(unnamed),family,"Loamy-skeletal, mixed, superactive, frigid Lithic Haploboroll",91P1062,18483,2355,125969,S1991CO043001,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18483&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO043001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127713,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.3428,-105.235",US,United States,CO,Colorado,CO043,Fremont,48A,Southern Rocky Mountains,CO636,"Wet Mountains and Spanish Peaks Area, Colorado, Parts of Custer, Fremont, Huerfano, Las Animas, and Pueblo Counties",38.342777300,-105.235275300
18486,91CO055003,127716,(unnamed),series,"Coarse-loamy, mixed, superactive Typic Cryoboralf",91P1065,18486,2355,125972,S1991CO055003,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18486&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO055003,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127716,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.33,-105.088",US,United States,CO,Colorado,CO055,Huerfano,48A,Southern Rocky Mountains,CO636,"Wet Mountains and Spanish Peaks Area, Colorado, Parts of Custer, Fremont, Huerfano, Las Animas, and Pueblo Counties",37.330001800,-105.088333100
18487,91CO055004,127717,(unnamed),series,"Loamy-skeletal, mixed, superactive Argic Cryoboroll",91P1066,18487,2355,125973,S1991CO055004,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18487&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO055004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127717,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.33,-105.103",US,United States,CO,Colorado,CO055,Huerfano,48A,Southern Rocky Mountains,CO636,"Wet Mountains and Spanish Peaks Area, Colorado, Parts of Custer, Fremont, Huerfano, Las Animas, and Pueblo Counties",37.330001800,-105.103057900
18488,91CO055005,127718,(unnamed),series,"Coarse-loamy, mixed, superactive Typic Cryoboralf",91P1067,18488,2355,125974,S1991CO055005,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18488&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO055005,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127718,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.3517,-105.055",US,United States,CO,Colorado,CO055,Huerfano,48A,Southern Rocky Mountains,CO636,"Wet Mountains and Spanish Peaks Area, Colorado, Parts of Custer, Fremont, Huerfano, Las Animas, and Pueblo Counties",37.351665500,-105.055000300
18489,91CO055006,127719,(unnamed),series,"Coarse-loamy, mixed, active, frigid Borollic Calciorthid",91P1068,18489,2355,125975,S1991CO055006,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18489&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO055006,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127719,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.8819,-105.214",US,United States,CO,Colorado,CO055,Huerfano,48A,Southern Rocky Mountains,CO636,"Wet Mountains and Spanish Peaks Area, Colorado, Parts of Custer, Fremont, Huerfano, Las Animas, and Pueblo Counties",37.881942700,-105.214447000
18490,91CO055007,127720,(unnamed),series,"Fine-loamy, mixed, superactive, frigid Mollic Eutroboralf",91P1069,18490,2355,125976,S1991CO055007,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18490&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO055007,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127720,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.8675,-105.282",US,United States,CO,Colorado,CO055,Huerfano,48A,Southern Rocky Mountains,CO636,"Wet Mountains and Spanish Peaks Area, Colorado, Parts of Custer, Fremont, Huerfano, Las Animas, and Pueblo Counties",37.867500300,-105.282218900
18491,91CO055008,127721,(unnamed),series,"Fine-loamy, mixed, superactive, frigid Aridic Argiboroll",91P1070,18491,2355,125977,S1991CO055008,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18491&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO055008,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127721,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.9306,-105.2",US,United States,CO,Colorado,CO055,Huerfano,48A,Southern Rocky Mountains,CO636,"Wet Mountains and Spanish Peaks Area, Colorado, Parts of Custer, Fremont, Huerfano, Las Animas, and Pueblo Counties",37.930557300,-105.200279200
18492,91CO055009,127722,(unnamed),series,"Loamy-skeletal, mixed, superactive Lithic Cryoboroll",91P1071,18492,2355,125978,S1991CO055009,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18492&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO055009,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127722,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.0025,-105.198",US,United States,CO,Colorado,CO055,Huerfano,48A,Southern Rocky Mountains,CO636,"Wet Mountains and Spanish Peaks Area, Colorado, Parts of Custer, Fremont, Huerfano, Las Animas, and Pueblo Counties",38.002498600,-105.197776800
18493,91CA043001,127723,(unnamed),NULL,"Sandy, mixed, mesic Typic Xerofluvent",91P1072,18493,2356,125979,S1991CA043001,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18493&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CA043001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127723,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.7488,-119.58",US,United States,CA,California,CA043,Mariposa,22A,Sierra Nevada Mountains,CA790,"Yosemite National Park, California",37.748813600,-119.579864500
18502,91IN123001,127732,ebal,series,"Fine, mixed Typic Paleudalfs",91P1081,18502,2357,125988,S1991IN123001,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18502&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91IN123001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127732,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.2228,-86.6386",US,United States,IN,Indiana,IN123,Perry,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN123,"Perry County, Indiana",38.222778300,-86.638610800
18503,91IN123002,127733,ebal,series,"Fine, mixed Typic Paleudalfs",91P1082,18503,2357,125989,S1991IN123002,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18503&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91IN123002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127733,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.2228,-86.6392",US,United States,IN,Indiana,IN123,Perry,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN123,"Perry County, Indiana",38.222778300,-86.639167800
18504,91IN123003,127734,ebal,series,"Fine, mixed Typic Paleudalfs",91P1083,18504,2357,125990,S1991IN123003,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18504&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91IN123003,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127734,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.2228,-86.6406",US,United States,IN,Indiana,IN123,Perry,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN123,"Perry County, Indiana",38.222778300,-86.640556300
18505,91IN123004,127735,lenberg v,variant,"Fine, mixed Typic Hapludalfs",91P1084,18505,2357,125991,S1991IN123004,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18505&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91IN123004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127735,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.2231,-86.6414",US,United States,IN,Indiana,IN123,Perry,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN123,"Perry County, Indiana",38.223056800,-86.641387900
