pedon_Key,User_pedon_ID,peiid,Primary_Lab_Report,pedlabsampnum,pedon_Description_Report,Soil_Profile,Soil_web,country_code,country_name,state_code,state_name,county_code,county_name,mlra_code,mlra_name,ssa_code,ssa_name
18462,91CO037003,127692,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18462&r=1&submit1=Get+Report,91P1041,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO037003,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127692,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.8367,-106.471",US,United States,CO,Colorado,CO037,Eagle,48A,Southern Rocky Mountains,CO654,"Holy Cross Area, Colorado, Parts of Eagle, Garfield, Mesa, Pitkin, and Summit Counties"
18463,91CO037004,127693,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18463&r=1&submit1=Get+Report,91P1042,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO037004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127693,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.4883,-106.251",US,United States,CO,Colorado,CO037,Eagle,48A,Southern Rocky Mountains,CO654,"Holy Cross Area, Colorado, Parts of Eagle, Garfield, Mesa, Pitkin, and Summit Counties"
18464,91CO037005,127694,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18464&r=1&submit1=Get+Report,91P1043,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO037005,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127694,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.5283,-106.42",US,United States,CO,Colorado,CO037,Eagle,48A,Southern Rocky Mountains,CO654,"Holy Cross Area, Colorado, Parts of Eagle, Garfield, Mesa, Pitkin, and Summit Counties"
18465,91CO117001,127695,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18465&r=1&submit1=Get+Report,91P1044,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO117001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127695,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.6608,-105.873",US,United States,CO,Colorado,CO117,Summit,48A,Southern Rocky Mountains,CO654,"Holy Cross Area, Colorado, Parts of Eagle, Garfield, Mesa, Pitkin, and Summit Counties"
18466,91CO037006,127696,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18466&r=1&submit1=Get+Report,91P1045,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO037006,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127696,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.4611,-107.053",US,United States,CO,Colorado,CO037,Eagle,48A,Southern Rocky Mountains,CO654,"Holy Cross Area, Colorado, Parts of Eagle, Garfield, Mesa, Pitkin, and Summit Counties"
18467,91CO117002,127697,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18467&r=1&submit1=Get+Report,91P1046,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO117002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127697,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.4325,-106.067",US,United States,CO,Colorado,CO117,Summit,48A,Southern Rocky Mountains,CO654,"Holy Cross Area, Colorado, Parts of Eagle, Garfield, Mesa, Pitkin, and Summit Counties"
18471,91NM015004,127701,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18471&r=1&submit1=Get+Report,91P1050,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91NM015004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127701,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=32.8131,-104.137",US,United States,NM,New Mexico,NM015,Eddy,42,"Southern Desertic Basins, Plains, and Mountains",NM614,"Eddy Area, New Mexico"
18483,91CO043001,127713,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18483&r=1&submit1=Get+Report,91P1062,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO043001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127713,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.3428,-105.235",US,United States,CO,Colorado,CO043,Fremont,48A,Southern Rocky Mountains,CO636,"Wet Mountains and Spanish Peaks Area, Colorado, Parts of Custer, Fremont, Huerfano, Las Animas, and Pueblo Counties"
18486,91CO055003,127716,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18486&r=1&submit1=Get+Report,91P1065,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO055003,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127716,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.33,-105.088",US,United States,CO,Colorado,CO055,Huerfano,48A,Southern Rocky Mountains,CO636,"Wet Mountains and Spanish Peaks Area, Colorado, Parts of Custer, Fremont, Huerfano, Las Animas, and Pueblo Counties"
18487,91CO055004,127717,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18487&r=1&submit1=Get+Report,91P1066,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO055004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127717,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.33,-105.103",US,United States,CO,Colorado,CO055,Huerfano,48A,Southern Rocky Mountains,CO636,"Wet Mountains and Spanish Peaks Area, Colorado, Parts of Custer, Fremont, Huerfano, Las Animas, and Pueblo Counties"
18488,91CO055005,127718,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18488&r=1&submit1=Get+Report,91P1067,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO055005,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127718,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.3517,-105.055",US,United States,CO,Colorado,CO055,Huerfano,48A,Southern Rocky Mountains,CO636,"Wet Mountains and Spanish Peaks Area, Colorado, Parts of Custer, Fremont, Huerfano, Las Animas, and Pueblo Counties"
18489,91CO055006,127719,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18489&r=1&submit1=Get+Report,91P1068,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO055006,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127719,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.8819,-105.214",US,United States,CO,Colorado,CO055,Huerfano,48A,Southern Rocky Mountains,CO636,"Wet Mountains and Spanish Peaks Area, Colorado, Parts of Custer, Fremont, Huerfano, Las Animas, and Pueblo Counties"
18490,91CO055007,127720,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18490&r=1&submit1=Get+Report,91P1069,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO055007,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127720,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.8675,-105.282",US,United States,CO,Colorado,CO055,Huerfano,48A,Southern Rocky Mountains,CO636,"Wet Mountains and Spanish Peaks Area, Colorado, Parts of Custer, Fremont, Huerfano, Las Animas, and Pueblo Counties"
18491,91CO055008,127721,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18491&r=1&submit1=Get+Report,91P1070,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO055008,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127721,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.9306,-105.2",US,United States,CO,Colorado,CO055,Huerfano,48A,Southern Rocky Mountains,CO636,"Wet Mountains and Spanish Peaks Area, Colorado, Parts of Custer, Fremont, Huerfano, Las Animas, and Pueblo Counties"
18492,91CO055009,127722,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18492&r=1&submit1=Get+Report,91P1071,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CO055009,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127722,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.0025,-105.198",US,United States,CO,Colorado,CO055,Huerfano,48A,Southern Rocky Mountains,CO636,"Wet Mountains and Spanish Peaks Area, Colorado, Parts of Custer, Fremont, Huerfano, Las Animas, and Pueblo Counties"
18493,91CA043001,127723,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18493&r=1&submit1=Get+Report,91P1072,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91CA043001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127723,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.7488,-119.58",US,United States,CA,California,CA043,Mariposa,22A,Sierra Nevada Mountains,CA790,"Yosemite National Park, California"
18502,91IN123001,127732,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18502&r=1&submit1=Get+Report,91P1081,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91IN123001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127732,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.2228,-86.6386",US,United States,IN,Indiana,IN123,Perry,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN123,"Perry County, Indiana"
18503,91IN123002,127733,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18503&r=1&submit1=Get+Report,91P1082,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91IN123002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127733,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.2228,-86.6392",US,United States,IN,Indiana,IN123,Perry,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN123,"Perry County, Indiana"
18504,91IN123003,127734,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18504&r=1&submit1=Get+Report,91P1083,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91IN123003,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127734,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.2228,-86.6406",US,United States,IN,Indiana,IN123,Perry,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN123,"Perry County, Indiana"
18505,91IN123004,127735,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18505&r=1&submit1=Get+Report,91P1084,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91IN123004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127735,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.2231,-86.6414",US,United States,IN,Indiana,IN123,Perry,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN123,"Perry County, Indiana"
18506,91IN123005,127736,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18506&r=1&submit1=Get+Report,91P1085,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91IN123005,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127736,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.2231,-86.6419",US,United States,IN,Indiana,IN123,Perry,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN123,"Perry County, Indiana"
18507,91IN123006,127737,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18507&r=1&submit1=Get+Report,91P1086,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91IN123006,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127737,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.2231,-86.6369",US,United States,IN,Indiana,IN123,Perry,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN123,"Perry County, Indiana"
18508,91IN123007,127738,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18508&r=1&submit1=Get+Report,91P1087,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91IN123007,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127738,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.2233,-86.6425",US,United States,IN,Indiana,IN123,Perry,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN123,"Perry County, Indiana"
18509,91IN123008,127739,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18509&r=1&submit1=Get+Report,91P1088,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91IN123008,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127739,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.2236,-86.6431",US,United States,IN,Indiana,IN123,Perry,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN123,"Perry County, Indiana"
18510,91IN123009,127740,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18510&r=1&submit1=Get+Report,91P1089,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91IN123009,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=127740,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.2236,-86.6439",US,United States,IN,Indiana,IN123,Perry,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN123,"Perry County, Indiana"
18512,91IN123011,958490,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18512&r=1&submit1=Get+Report,91P1091,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91IN123011,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=958490,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.1397,-86.4519",US,United States,IN,Indiana,IN123,Perry,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN123,"Perry County, Indiana"
18513,91ID069035,101531,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18513&r=1&submit1=Get+Report,91P1093,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91ID069035,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=101531,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=46.1517,-116.693",US,United States,ID,Idaho,ID061,Lewis,43,Northern Rocky Mountains,ID611,"Lewis and Nez Perce Counties, Idaho"
18514,91ID061021,101523,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18514&r=1&submit1=Get+Report,91P1094,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91ID061021,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=101523,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=46.0775,-116.566",US,United States,ID,Idaho,ID061,Lewis,43,Northern Rocky Mountains,ID611,"Lewis and Nez Perce Counties, Idaho"
18515,91ID069030,101526,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18515&r=1&submit1=Get+Report,91P1095,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91ID069030,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=101526,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=46.1792,-116.802",US,United States,ID,Idaho,ID069,Nez Perce,43,Northern Rocky Mountains,ID611,"Lewis and Nez Perce Counties, Idaho"
18516,91ID069031,101527,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18516&r=1&submit1=Get+Report,91P1096,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91ID069031,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=101527,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=46.1061,-116.838",US,United States,ID,Idaho,ID069,Nez Perce,43,Northern Rocky Mountains,ID611,"Lewis and Nez Perce Counties, Idaho"
18517,91ID069032,101528,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18517&r=1&submit1=Get+Report,91P1097,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91ID069032,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=101528,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=46.1483,-116.725",US,United States,ID,Idaho,ID069,Nez Perce,43,Northern Rocky Mountains,ID611,"Lewis and Nez Perce Counties, Idaho"
18518,91ID069033,101529,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18518&r=1&submit1=Get+Report,91P1098,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91ID069033,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=101529,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=46.1269,-116.71",US,United States,ID,Idaho,ID069,Nez Perce,43,Northern Rocky Mountains,ID611,"Lewis and Nez Perce Counties, Idaho"
18519,91ID069034,101530,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18519&r=1&submit1=Get+Report,91P1099,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91ID069034,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=101530,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=46.1272,-116.71",US,United States,ID,Idaho,ID069,Nez Perce,43,Northern Rocky Mountains,ID611,"Lewis and Nez Perce Counties, Idaho"
18520,91ID069200,101534,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18520&r=1&submit1=Get+Report,91P1100,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91ID069200,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=101534,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=46.1669,-116.729",US,United States,ID,Idaho,ID069,Nez Perce,43,Northern Rocky Mountains,ID611,"Lewis and Nez Perce Counties, Idaho"
18546,91MT041001,103173,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=18546&r=1&submit1=Get+Report,91P1126,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=91MT041001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=103173,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=48.8139,-110.157",US,United States,MT,Montana,MT041,Hill,52,Brown Glaciated Plain,MT041,"Hill County, Montana"
